timestamp,clients
1572471945,8
1572471946,8
1572471947,8
1572471948,8
1572471949,8
1572471950,8
1572471951,8
1572471952,8
1572471953,8
1572471954,8
1572471955,8
1572471956,8
1572471957,8
1572471958,8
1572471959,9
1572471960,9
1572471961,9
1572471962,9
1572471963,9
1572471964,9
1572471965,9
1572471966,9
1572471967,9
1572471968,9
1572471969,9
1572471970,9
1572471971,9
1572471972,9
1572471973,9
1572471974,9
1572471975,9
1572471976,9
1572471977,9
1572471978,9
1572471979,9
1572471980,9
1572471982,9
1572471983,9
1572471984,9
1572471985,9
1572471986,9
1572471987,10
1572471988,10
1572471989,10
1572471990,10
1572471991,10
1572471992,10
1572471993,10
1572471994,10
1572471995,10
1572471996,10
1572471997,10
1572471998,10
1572471999,10
1572472000,10
1572472001,10
1572472002,10
1572472003,10
1572472004,10
1572472005,10
1572472006,10
1572472007,10
1572472008,10
1572472009,10
1572472010,10
1572472011,10
1572472012,10
1572472013,10
1572472014,11
1572472015,11
1572472016,11
1572472017,11
1572472018,11
1572472019,11
1572472020,11
1572472021,11
1572472022,11
1572472023,11
1572472024,11
1572472025,11
1572472026,11
1572472027,11
1572472028,11
1572472029,11
1572472030,11
1572472031,11
1572472032,11
1572472033,11
1572472034,11
1572472035,11
1572472036,11
1572472037,11
1572472038,11
1572472039,11
1572472040,11
1572472041,11
1572472042,11
1572472043,11
1572472044,11
1572472045,11
1572472046,11
1572472047,11
1572472048,11
1572472049,11
1572472050,11
1572472051,11
1572472052,11
1572472053,11
1572472054,11
1572472055,11
1572472056,11
1572472057,11
1572472058,11
1572472059,11
1572472060,11
1572472061,11
1572472062,11
1572472063,11
1572472064,11
1572472065,11
1572472066,11
1572472067,11
1572472068,11
1572472069,11
1572472070,11
1572472071,11
1572472072,11
1572472073,11
1572472074,11
1572472075,11
1572472076,11
1572472077,11
1572472078,11
1572472079,11
1572472080,11
1572472081,11
1572472082,11
1572472083,11
1572472084,11
1572472085,11
1572472086,11
1572472087,11
1572472088,11
1572472089,11
1572472090,11
1572472091,11
1572472092,11
1572472093,11
1572472094,11
1572472095,11
1572472096,11
1572472097,11
1572472098,11
1572472099,11
1572472100,11
1572472101,11
1572472102,11
1572472103,11
1572472104,11
1572472105,11
1572472106,11
1572472107,11
1572472108,11
1572472109,11
1572472110,11
1572472111,11
1572472112,11
1572472113,11
1572472114,11
1572472115,11
1572472116,11
1572472117,11
1572472118,11
1572472119,11
1572472120,11
1572472121,11
1572472122,11
1572472123,11
1572472124,11
1572472125,11
1572472126,11
1572472127,11
1572472128,11
1572472129,11
1572472130,11
1572472131,11
1572472132,11
1572472133,11
1572472134,11
1572472135,11
1572472136,11
1572472137,11
1572472138,11
1572472139,11
1572472140,11
1572472141,11
1572472142,11
1572472143,11
1572472144,11
1572472145,11
1572472146,11
1572472147,11
1572472148,11
1572472149,11
1572472150,11
1572472151,11
1572472152,11
1572472153,11
1572472154,11
1572472155,11
1572472156,11
1572472157,11
1572472158,11
1572472159,11
1572472160,11
1572472161,11
1572472162,11
1572472163,11
1572472164,11
1572472165,11
1572472166,11
1572472167,11
1572472168,11
1572472169,11
1572472170,11
1572472171,11
1572472172,11
1572472173,11
1572472174,11
1572472175,11
1572472176,11
1572472177,11
1572472178,11
1572472179,11
1572472180,11
1572472181,11
1572472182,11
1572472183,11
1572472184,11
1572472185,11
1572472186,11
1572472187,11
1572472188,11
1572472189,11
1572472190,11
1572472191,11
1572472192,11
1572472193,11
1572472194,11
1572472195,11
1572472196,11
1572472197,11
1572472198,11
1572472199,11
1572472200,11
1572472201,11
1572472202,11
1572472203,11
1572472204,11
1572472205,11
1572472206,11
1572472207,11
1572472208,11
1572472209,11
1572472210,11
1572472211,11
1572472212,11
1572472213,11
1572472214,11
1572472215,11
1572472216,11
1572472217,11
1572472218,11
1572472219,11
1572472220,11
1572472221,11
1572472222,11
1572472223,11
1572472224,11
1572472225,11
1572472226,11
1572472227,11
1572472228,11
1572472229,11
1572472230,11
1572472231,11
1572472232,11
1572472233,11
1572472234,11
1572472235,11
1572472236,11
1572472237,11
1572472238,11
1572472239,11
1572472240,11
1572472241,11
1572472242,11
1572472243,11
1572472244,11
1572472245,11
1572472246,11
1572472247,11
1572472248,11
1572472249,11
1572472250,11
1572472251,11
1572472252,11
1572472253,11
1572472254,11
1572472255,11
1572472256,11
1572472257,11
1572472258,11
1572472259,11
1572472260,11
1572472261,11
1572472262,11
1572472263,11
1572472264,11
1572472265,11
1572472266,11
1572472267,11
1572472268,11
1572472269,11
1572472270,11
1572472271,11
1572472272,11
1572472273,11
1572472274,11
1572472275,11
1572472276,11
1572472277,11
1572472278,11
1572472279,11
1572472280,11
1572472281,11
1572472282,11
1572472283,11
1572472284,11
1572472286,11
1572472287,11
1572472288,11
1572472289,11
1572472290,11
1572472291,11
1572472292,11
1572472293,11
1572472294,11
1572472295,11
1572472296,11
1572472297,11
1572472298,11
1572472299,11
1572472300,11
1572472301,11
1572472302,11
1572472303,11
1572472304,11
1572472305,11
1572472306,11
1572472307,11
1572472308,11
1572472309,11
1572472310,11
1572472311,11
1572472312,11
1572472313,11
1572472314,11
1572472315,11
1572472316,11
1572472317,11
1572472318,11
1572472319,11
1572472320,11
1572472321,11
1572472322,11
1572472323,11
1572472324,11
1572472325,11
1572472326,11
1572472327,11
1572472328,11
1572472329,11
1572472330,11
1572472331,11
1572472332,11
1572472333,11
1572472334,11
1572472335,11
1572472336,11
1572472337,11
1572472338,11
1572472339,11
1572472340,11
1572472341,11
1572472342,11
1572472343,11
1572472344,11
1572472345,11
1572472346,11
1572472347,11
1572472348,11
1572472349,11
1572472350,11
1572472351,11
1572472352,11
1572472353,11
1572472354,11
1572472356,10
1572472357,10
1572472358,10
1572472359,10
1572472360,10
1572472361,10
1572472362,10
1572472363,10
1572472364,10
1572472365,10
1572472366,10
1572472367,10
1572472368,10
1572472369,10
1572472370,10
1572472371,10
1572472372,10
1572472373,10
1572472374,10
1572472375,10
1572472376,10
1572472377,10
1572472378,10
1572472379,10
1572472380,10
1572472381,10
1572472382,10
1572472383,9
1572472384,9
1572472385,9
1572472386,9
1572472387,9
1572472388,9
1572472389,9
1572472390,9
1572472391,9
1572472392,9
1572472393,9
1572472394,9
1572472395,9
1572472396,9
1572472397,9
1572472398,9
1572472399,9
1572472400,9
1572472401,9
1572472402,9
1572472403,9
1572472404,9
1572472405,9
1572472406,9
1572472407,9
1572472408,9
1572472409,9
1572472410,8
1572472411,8
1572472412,8
1572472413,8
1572472414,8
1572472415,8
1572472416,8
1572472417,8
1572472418,8
1572472419,8
1572472420,8
1572472421,8
1572472422,8
1572472423,8
1572472424,8
1572472425,8
1572472426,8
1572472427,8
1572472428,8
1572472429,8
1572472430,8
1572472431,8
1572472432,8
1572472433,8
1572472434,8
1572472435,8
1572472436,8
1572472438,7
1572472439,7
1572472440,7
1572472441,7
1572472442,7
1572472443,7
1572472444,7
1572472445,7
1572472446,7
1572472447,7
1572472448,7
1572472449,7
1572472450,7
1572472451,7
1572472452,7
1572472453,7
1572472454,7
1572472455,7
1572472456,7
1572472457,7
1572472458,7
1572472459,7
1572472460,7
1572472461,7
1572472462,7
1572472463,7
1572472464,7
1572472465,6
1572472466,6
1572472467,6
1572472468,6
1572472469,6
1572472470,6
1572472471,6
1572472472,6
1572472473,6
1572472474,6
1572472475,6
1572472476,6
1572472477,6
1572472478,6
1572472479,6
1572472480,6
1572472481,6
1572472482,6
1572472483,6
1572472484,6
1572472485,6
1572472486,6
1572472487,6
1572472488,6
1572472489,6
1572472490,6
1572472491,6
1572472492,5
1572472493,5
1572472494,5
1572472495,5
1572472496,5
1572472497,5
1572472498,5
1572472499,5
1572472500,5
1572472501,5
1572472502,5
1572472503,5
1572472504,5
1572472505,5
1572472506,5
1572472507,5
1572472508,5
1572472509,5
1572472510,5
1572472511,5
1572472512,5
1572472513,5
1572472514,5
1572472515,5
1572472516,5
1572472517,5
1572472518,5
1572472520,4
1572472521,4
1572472522,4
1572472523,4
1572472524,4
1572472525,4
1572472526,4
1572472527,4
1572472528,4
1572472529,4
1572472530,4
1572472531,4
1572472532,4
1572472533,4
1572472534,4
1572472535,4
1572472536,4
1572472537,4
1572472538,4
1572472539,4
1572472540,4
1572472541,4
1572472542,4
1572472543,4
1572472544,4
1572472545,4
1572472546,4
1572472547,3
1572472548,3
1572472549,3
1572472550,3
1572472551,3
1572472552,3
1572472553,3
1572472554,3
1572472555,3
1572472556,3
1572472557,3
1572472558,3
1572472559,3
1572472560,3
1572472561,3
1572472562,3
1572472563,3
1572472564,3
1572472565,3
1572472566,3
1572472567,3
1572472568,3
1572472569,3
1572472570,3
1572472571,3
1572472572,3
1572472573,3
1572472574,2
1572472575,2
1572472576,2
1572472577,2
1572472578,2
1572472579,2
1572472580,2
1572472581,2
1572472582,2
1572472583,2
1572472584,2
1572472585,2
1572472586,2
1572472587,2
1572472588,2
1572472589,2
1572472590,2
1572472591,2
1572472592,2
1572472593,2
1572472594,2
1572472595,2
1572472596,2
1572472597,2
1572472598,2
1572472599,2
1572472600,2
1572472602,1
1572472603,1
1572472604,1
1572472605,1
1572472606,1
1572472607,1
1572472608,1
1572472609,1
1572472610,1
1572472611,1
1572472612,1
1572472613,1
1572472614,1
1572472615,1
1572472616,1
1572472617,1
1572472618,1
1572472619,1
1572472620,1
1572472621,1
1572472622,1
1572472623,1
1572472624,1
1572472625,1
1572472626,1
1572472627,1
1572472628,1
1572472629,1
1572472630,1
1572472631,1
1572472632,1
1572472633,1
1572472634,1
1572472635,1
1572472636,1
1572472637,1
1572472638,1
1572472639,1
1572472640,1
1572472641,1
1572472642,1
1572472643,1
1572472644,1
1572472645,1
1572472646,1
1572472647,1
1572472648,1
1572472649,1
1572472650,1
1572472651,1
1572472652,1
1572472653,1
1572472654,1
1572472655,1
1572472656,1
1572472657,1
1572472658,1
1572472659,1
1572472660,1
1572472661,1
1572472662,1
1572472663,1
1572472664,1
1572472665,1
1572472666,1
1572472667,1
1572472668,1
1572472669,1
1572472670,1
1572472671,1
1572472672,1
1572472673,1
1572472674,1
1572472675,1
1572472676,1
1572472677,1
1572472678,1
1572472679,1
1572472680,1
1572472681,1
1572472682,1
1572472683,1
1572472684,1
1572472685,1
1572472686,1
1572472687,1
1572472688,1
1572472689,1
1572472690,1
1572472691,1
1572472692,1
1572472693,1
1572472694,1
1572472695,1
1572472696,1
1572472697,1
1572472698,1
1572472699,1
1572472700,1
1572472701,1
1572472702,1
1572472703,1
1572472704,1
1572472705,1
1572472706,1
1572472707,1
1572472708,1
1572472709,1
1572472710,1
1572472711,1
1572472712,1
1572472713,1
1572472714,1
1572472715,1
1572472716,1
1572472717,1
1572472718,1
1572472719,1
1572472720,1
1572472721,1
1572472722,1
1572472723,1
1572472724,1
1572472725,1
1572472726,1
1572472727,1
1572472728,1
1572472729,1
1572472730,1
1572472731,1
1572472732,1
1572472733,1
1572472734,1
1572472735,1
1572472736,1
1572472737,1
1572472738,1
1572472739,1
1572472740,1
1572472741,1
1572472742,1
1572472743,1
1572472744,1
1572472745,1
1572472746,1
1572472747,1
1572472748,1
1572472749,1
1572472750,1
1572472751,1
1572472752,1
1572472753,1
1572472754,1
1572472755,1
1572472756,1
1572472757,1
1572472758,1
1572472759,1
1572472760,1
1572472761,1
1572472762,1
1572472763,1
1572472764,1
1572472765,1
1572472766,1
1572472767,1
1572472768,1
1572472769,1
1572472770,1
1572472771,1
1572472772,1
1572472773,1
1572472774,1
1572472775,1
1572472776,1
1572472777,1
1572472778,1
1572472779,1
1572472780,1
1572472781,1
1572472782,1
1572472783,1
1572472784,1
1572472785,1
1572472786,1
1572472787,1
1572472788,1
1572472789,1
1572472790,1
1572472791,1
1572472792,1
1572472793,1
1572472794,1
1572472795,1
1572472796,1
1572472797,1
1572472798,1
1572472799,1
1572472800,1
1572472801,1
1572472802,1
1572472803,1
1572472804,1
1572472805,1
1572472806,1
1572472807,1
1572472808,1
1572472809,1
1572472810,1
1572472811,1
1572472812,1
1572472813,1
1572472814,1
1572472815,1
1572472816,1
1572472817,1
1572472818,1
1572472819,1
1572472820,1
1572472821,1
1572472822,1
1572472823,1
1572472824,1
1572472825,1
1572472826,1
1572472827,1
1572472828,1
1572472829,1
1572472830,1
1572472831,1
1572472832,1
1572472833,1
1572472834,1
1572472835,1
1572472836,1
1572472837,1
1572472838,1
1572472839,1
1572472840,1
1572472841,1
1572472842,1
1572472843,1
1572472844,1
1572472845,1
1572472846,1
1572472847,1
1572472848,1
1572472849,1
1572472850,1
1572472851,1
1572472852,1
1572472853,1
1572472854,1
1572472855,1
1572472856,1
1572472857,1
1572472858,1
1572472859,1
1572472860,1
1572472861,1
1572472862,1
1572472863,1
1572472864,1
1572472865,1
1572472866,1
1572472867,1
1572472868,1
1572472869,1
1572472870,1
1572472871,1
1572472872,1
1572472873,1
1572472874,1
1572472875,1
1572472876,1
1572472877,1
1572472878,1
1572472879,1
1572472880,1
1572472881,1
1572472882,1
1572472883,1
1572472884,1
1572472885,1
1572472886,1
1572472887,1
1572472888,1
1572472889,1
1572472890,1
1572472891,1
1572472892,1
1572472893,1
1572472894,1
1572472895,1
1572472896,1
1572472897,1
1572472898,1
1572472899,1
1572472900,1
1572472901,1
1572472902,1
1572472903,1
1572472904,1
1572472905,1
1572472906,1
1572472907,1
1572472908,1
1572472909,1
1572472910,1
1572472911,1
1572472912,1
1572472913,1
1572472914,1
1572472915,1
1572472916,1
1572472917,1
1572472918,1
1572472919,1
1572472920,1
1572472921,1
1572472922,1
1572472923,1
1572472924,1
1572472925,1
1572472926,1
1572472927,1
1572472928,1
1572472929,1
1572472930,1
1572472931,1
1572472932,1
1572472933,1
1572472934,1
1572472935,1
1572472936,1
1572472937,1
1572472938,1
1572472939,1
1572472940,1
1572472941,1
1572472943,2
1572472944,2
1572472945,2
1572472946,2
1572472947,2
1572472948,2
1572472949,2
1572472950,2
1572472951,2
1572472952,2
1572472953,2
1572472954,2
1572472955,2
1572472956,2
1572472957,2
1572472958,2
1572472959,2
1572472960,2
1572472961,2
1572472962,2
1572472963,2
1572472964,2
1572472965,2
1572472966,2
1572472967,2
1572472968,2
1572472969,2
1572472970,3
1572472971,3
1572472972,3
1572472973,3
1572472974,3
1572472975,3
1572472976,3
1572472977,3
1572472978,3
1572472979,3
1572472980,3
1572472981,3
1572472982,3
1572472983,3
1572472984,3
1572472985,3
1572472986,3
1572472987,3
1572472988,3
1572472989,3
1572472990,3
1572472991,3
1572472992,3
1572472993,3
1572472994,3
1572472995,3
1572472996,3
1572472998,4
1572472999,4
1572473000,4
1572473001,4
1572473002,4
1572473003,4
1572473004,4
1572473005,4
1572473006,4
1572473007,4
1572473008,4
1572473009,4
1572473010,4
1572473011,4
1572473012,4
1572473013,4
1572473014,4
1572473015,4
1572473016,4
1572473017,4
1572473018,4
1572473019,4
1572473020,4
1572473021,4
1572473022,4
1572473023,4
1572473024,4
1572473025,5
1572473026,5
1572473027,5
1572473028,5
1572473029,5
1572473030,5
1572473031,5
1572473032,5
1572473033,5
1572473034,5
1572473035,5
1572473036,5
1572473037,5
1572473038,5
1572473039,5
1572473040,5
1572473041,5
1572473042,5
1572473043,5
1572473044,5
1572473045,5
1572473046,5
1572473047,5
1572473048,5
1572473049,5
1572473050,5
1572473051,5
1572473052,6
1572473053,6
1572473054,6
1572473055,6
1572473056,6
1572473057,6
1572473058,6
1572473059,6
1572473060,6
1572473061,6
1572473062,6
1572473063,6
1572473064,6
1572473065,6
1572473066,6
1572473067,6
1572473068,6
1572473069,6
1572473070,6
1572473071,6
1572473072,6
1572473073,6
1572473074,6
1572473075,6
1572473076,6
1572473077,6
1572473078,6
1572473080,7
1572473081,7
1572473082,7
1572473083,7
1572473084,7
1572473085,7
1572473086,7
1572473087,7
1572473088,7
1572473089,7
1572473090,7
1572473091,7
1572473092,7
1572473093,7
1572473094,7
1572473095,7
1572473096,7
1572473097,7
1572473098,7
1572473099,7
1572473100,7
1572473101,7
1572473102,7
1572473103,7
1572473104,7
1572473105,7
1572473106,7
1572473107,8
1572473108,8
1572473109,8
1572473110,8
1572473111,8
1572473112,8
1572473113,8
1572473114,8
1572473115,8
1572473116,8
1572473117,8
1572473118,8
1572473119,8
1572473120,8
1572473121,8
1572473122,8
1572473123,8
1572473124,8
1572473125,8
1572473126,8
1572473127,8
1572473128,8
1572473129,8
1572473130,8
1572473131,8
1572473132,8
1572473133,8
1572473134,9
1572473135,9
1572473136,9
1572473137,9
1572473138,9
1572473139,9
1572473140,9
1572473141,9
1572473142,9
1572473143,9
1572473144,9
1572473145,9
1572473146,9
1572473147,9
1572473148,9
1572473149,9
1572473150,9
1572473151,9
1572473152,9
1572473153,9
1572473154,9
1572473155,9
1572473156,9
1572473157,9
1572473158,9
1572473159,9
1572473160,9
1572473162,10
1572473163,10
1572473164,10
1572473165,10
1572473166,10
1572473167,10
1572473168,10
1572473169,10
1572473170,10
1572473171,10
1572473172,10
1572473173,10
1572473174,10
1572473175,10
1572473176,10
1572473177,10
1572473178,10
1572473179,10
1572473180,10
1572473181,10
1572473182,10
1572473183,10
1572473184,10
1572473185,10
1572473186,10
1572473187,10
1572473188,10
1572473189,11
1572473190,11
1572473191,11
1572473192,11
1572473193,11
1572473194,11
1572473195,11
1572473196,11
1572473197,11
1572473198,11
1572473199,11
1572473200,11
1572473201,11
1572473202,11
1572473203,11
1572473204,11
1572473205,11
1572473206,11
1572473207,11
1572473208,11
1572473209,11
1572473210,11
1572473211,11
1572473212,11
1572473213,11
1572473214,11
1572473215,11
1572473216,11
1572473217,11
1572473218,11
1572473219,11
1572473220,11
1572473221,11
1572473222,11
1572473223,11
1572473224,11
1572473225,11
1572473226,11
1572473227,11
1572473228,11
1572473229,11
1572473230,11
1572473231,11
1572473232,11
1572473233,11
1572473234,11
1572473235,11
1572473236,11
1572473237,11
1572473238,11
1572473239,11
1572473240,11
1572473241,11
1572473242,11
1572473243,11
1572473244,11
1572473245,11
1572473246,11
1572473247,11
1572473248,11
1572473249,11
1572473250,11
1572473251,11
1572473252,11
1572473253,11
1572473254,11
1572473255,11
1572473256,11
1572473257,11
1572473258,11
1572473259,11
1572473260,11
1572473261,11
1572473262,11
1572473263,11
1572473264,11
1572473265,11
1572473266,11
1572473267,11
1572473268,11
1572473269,11
1572473270,11
1572473271,11
1572473272,11
1572473273,11
1572473274,11
1572473275,11
1572473276,11
1572473277,11
1572473278,11
1572473279,11
1572473280,11
1572473281,11
1572473282,11
1572473283,11
1572473284,11
1572473285,11
1572473286,11
1572473287,11
1572473288,11
1572473289,11
1572473290,11
1572473291,11
1572473292,11
1572473293,11
1572473294,11
1572473295,11
1572473296,11
1572473297,11
1572473298,11
1572473299,11
1572473300,11
1572473301,11
1572473302,11
1572473303,11
1572473304,11
1572473305,11
1572473306,11
1572473307,11
1572473308,11
1572473309,11
1572473310,11
1572473311,11
1572473312,11
1572473313,11
1572473314,11
1572473315,11
1572473316,11
1572473317,11
1572473318,11
1572473319,11
1572473320,11
1572473321,11
1572473322,11
1572473323,11
1572473324,11
1572473325,11
1572473326,11
1572473327,11
1572473328,11
1572473329,11
1572473330,11
1572473331,11
1572473332,11
1572473333,11
1572473334,11
1572473335,11
1572473336,11
1572473337,11
1572473338,11
1572473339,11
1572473340,11
1572473341,11
1572473342,11
1572473343,11
1572473344,11
1572473345,11
1572473346,11
1572473347,11
1572473348,11
1572473349,11
1572473350,11
1572473351,11
1572473352,11
1572473353,11
1572473354,11
1572473355,11
1572473356,11
1572473357,11
1572473358,11
1572473359,11
1572473360,11
1572473361,11
1572473362,11
1572473363,11
1572473364,11
1572473365,11
1572473366,11
1572473367,11
1572473368,11
1572473369,11
1572473370,11
1572473371,11
1572473372,11
1572473373,11
1572473374,11
1572473375,11
1572473376,11
1572473377,11
1572473378,11
1572473379,11
1572473380,11
1572473381,11
1572473382,11
1572473383,11
1572473384,11
1572473385,11
1572473386,11
1572473387,11
1572473388,11
1572473389,11
1572473390,11
1572473391,11
1572473392,11
1572473393,11
1572473394,11
1572473395,11
1572473396,11
1572473397,11
1572473398,11
1572473399,11
1572473400,11
1572473401,11
1572473402,11
1572473403,11
1572473404,11
1572473405,11
1572473406,11
1572473407,11
1572473408,11
1572473409,11
1572473410,11
1572473411,11
1572473412,11
1572473413,11
1572473414,11
1572473415,11
1572473416,11
1572473417,11
1572473418,11
1572473419,11
1572473420,11
1572473421,11
1572473422,11
1572473423,11
1572473424,11
1572473425,11
1572473426,11
1572473427,11
1572473428,11
1572473429,11
1572473430,11
1572473431,11
1572473432,11
1572473433,11
1572473434,11
1572473435,11
1572473436,11
1572473437,11
1572473438,11
1572473439,11
1572473440,11
1572473441,11
1572473442,11
1572473443,11
1572473444,11
1572473445,11
1572473446,11
1572473447,11
1572473448,11
1572473449,11
1572473450,11
1572473451,11
1572473452,11
1572473453,11
1572473454,11
1572473455,11
1572473456,11
1572473457,11
1572473458,11
1572473459,11
1572473460,11
1572473461,11
1572473462,11
1572473463,11
1572473464,11
1572473465,11
1572473466,11
1572473467,11
1572473468,11
1572473469,11
1572473470,11
1572473471,11
1572473472,11
1572473473,11
1572473474,11
1572473475,11
1572473476,11
1572473477,11
1572473478,11
1572473479,11
1572473480,11
1572473481,11
1572473482,11
1572473483,11
1572473484,11
1572473485,11
1572473486,11
1572473487,11
1572473488,11
1572473489,11
1572473490,11
1572473491,11
1572473492,11
1572473493,11
1572473494,11
1572473495,11
1572473496,11
1572473497,11
1572473498,11
1572473499,11
1572473500,11
1572473501,11
1572473502,11
1572473503,11
1572473504,11
1572473505,11
1572473506,11
1572473507,11
1572473508,11
1572473509,11
1572473510,11
1572473511,11
1572473512,11
1572473513,11
1572473514,11
1572473515,11
1572473516,11
1572473517,11
1572473518,11
1572473519,11
1572473520,11
1572473521,11
1572473522,11
1572473523,11
1572473524,11
1572473525,11
1572473526,11
1572473527,11
1572473528,11
1572473530,10
1572473531,10
1572473532,10
1572473533,10
1572473534,10
1572473535,10
1572473536,10
1572473537,10
1572473538,10
1572473539,10
1572473540,10
1572473541,10
1572473542,10
1572473543,10
1572473544,10
1572473545,10
1572473546,10
1572473547,10
1572473548,10
1572473549,10
1572473550,10
1572473551,10
1572473552,10
1572473553,10
1572473554,10
1572473555,10
1572473556,10
1572473558,9
1572473559,9
1572473560,9
1572473561,9
1572473562,9
1572473563,9
1572473564,9
1572473565,9
1572473566,9
1572473567,9
1572473568,9
1572473569,9
1572473570,9
1572473571,9
1572473572,9
1572473573,9
1572473574,9
1572473575,9
1572473576,9
1572473577,9
1572473578,9
1572473579,9
1572473580,9
1572473581,9
1572473582,9
1572473583,9
1572473584,9
1572473585,8
1572473586,8
1572473587,8
1572473588,8
1572473589,8
1572473590,8
1572473591,8
1572473592,8
1572473593,8
1572473594,8
1572473595,8
1572473596,8
1572473597,8
1572473598,8
1572473599,8
1572473600,8
1572473601,8
1572473602,8
1572473603,8
1572473604,8
1572473605,8
1572473606,8
1572473607,8
1572473608,8
1572473609,8
1572473610,8
1572473611,8
1572473612,7
1572473613,7
1572473614,7
1572473615,7
1572473616,7
1572473617,7
1572473618,7
1572473619,7
1572473620,7
1572473621,7
1572473622,7
1572473623,7
1572473624,7
1572473625,7
1572473626,7
1572473627,7
1572473628,7
1572473629,7
1572473630,7
1572473631,7
1572473632,7
1572473633,7
1572473634,7
1572473635,7
1572473636,7
1572473637,7
1572473638,7
1572473640,6
1572473641,6
1572473642,6
1572473643,6
1572473644,6
1572473645,6
1572473646,6
1572473647,6
1572473648,6
1572473649,6
1572473650,6
1572473651,6
1572473652,6
1572473653,6
1572473654,6
1572473655,6
1572473656,6
1572473657,6
1572473658,6
1572473659,6
1572473660,6
1572473661,6
1572473662,6
1572473663,6
1572473664,6
1572473665,6
1572473666,6
1572473667,5
1572473668,5
1572473669,5
1572473670,5
1572473671,5
1572473672,5
1572473673,5
1572473674,5
1572473675,5
1572473676,5
1572473677,5
1572473678,5
1572473679,5
1572473680,5
1572473681,5
1572473682,5
1572473683,5
1572473684,5
1572473685,5
1572473686,5
1572473687,5
1572473688,5
1572473689,5
1572473690,5
1572473691,5
1572473692,5
1572473693,5
1572473694,4
1572473695,4
1572473696,4
1572473697,4
1572473698,4
1572473699,4
1572473700,4
1572473701,4
1572473702,4
1572473703,4
1572473704,4
1572473705,4
1572473706,4
1572473707,4
1572473708,4
1572473709,4
1572473710,4
1572473711,4
1572473712,4
1572473713,4
1572473714,4
1572473715,4
1572473716,4
1572473717,4
1572473718,4
1572473719,4
1572473720,4
1572473722,3
1572473723,3
1572473724,3
1572473725,3
1572473726,3
1572473727,3
1572473728,3
1572473729,3
1572473730,3
1572473731,3
1572473732,3
1572473733,3
1572473734,3
1572473735,3
1572473736,3
1572473737,3
1572473738,3
1572473739,3
1572473740,3
1572473741,3
1572473742,3
1572473743,3
1572473744,3
1572473745,3
1572473746,3
1572473747,3
1572473748,3
1572473749,2
1572473750,2
1572473751,2
1572473752,2
1572473753,2
1572473754,2
1572473755,2
1572473756,2
1572473757,2
1572473758,2
1572473759,2
1572473760,2
1572473761,2
1572473762,2
1572473763,2
1572473764,2
1572473765,2
1572473766,2
1572473767,2
1572473768,2
1572473769,2
1572473770,2
1572473771,2
1572473772,2
